city,area,road,dd_lat,dd_long,dms_lat,dms_long
New Taipei City,,,25.008269,121.462422,"25°00'29.77""N","121°27'44.72""E"
New Taipei City,,,24.984819,121.44258,"24°59'05.35""N","121°26'33.29""E"
New Taipei City,,,24.989981,121.467384,"24°59'23.93""N","121°28'02.58""E"
New Taipei City,,,24.986472,121.453815,"24°59'11.30""N","121°27'13.73""E"
New Taipei City,,,24.97652,121.440853,"24°58'35.47""N","121°26'27.07""E"
New Taipei City,,,25.003981,121.450434,"25°00'14.33""N","121°27'01.56""E"
New Taipei City,,,24.9841,121.416153,"24°59'02.76""N","121°24'58.15""E"
New Taipei City,,,24.983483,121.420615,"24°59'00.54""N","121°25'14.21""E"
New Taipei City,,,24.973647,121.332494,"24°58'25.13""N","121°19'56.98""E"
New Taipei City,,,25.162994,121.423156,"25°09'46.78""N","121°25'23.36""E"
New Taipei City,,,25.137021,121.449793,"25°08'13.28""N","121°26'59.25""E"
New Taipei City,,,25.047831,121.431101,"25°02'52.19""N","121°25'51.96""E"
New Taipei City,,,25.059239,121.498615,"25°03'33.26""N","121°29'55.01""E"
New Taipei City,,,25.059867,121.472746,"25°03'35.52""N","121°28'21.89""E"
New Taipei City,,,25.062599,121.480495,"25°03'45.36""N","121°28'49.78""E"
New Taipei City,,,25.060107,121.488656,"25°03'36.39""N","121°29'19.16""E"
New Taipei City,,,25.074204,121.48642,"25°04'27.13""N","121°29'11.11""E"
New Taipei City,,,25.088749,121.465208,"25°05'19.50""N","121°27'54.75""E"
New Taipei City,,,25.059295,121.62483,"25°03'33.46""N","121°37'29.39""E"
New Taipei City,,,25.024674,121.427381,"25°01'28.83""N","121°25'38.57""E"
New Taipei City,,,25.052254,121.456399,"25°03'08.11""N","121°27'23.04""E"
New Taipei City,,,24.995647,121.522113,"24°59'44.33""N","121°31'19.61""E"
New Taipei City,,,25.007005,121.496833,"25°00'25.22""N","121°29'48.60""E"
New Taipei City,,,25.07811,121.367797,"25°04'41.20""N","121°22'04.07""E"
New Taipei City,,,25.084708,121.38735,"25°05'04.95""N","121°23'14.46""E"
New Taipei City,,,25.085216,121.382925,"25°05'06.78""N","121°22'58.53""E"
New Taipei City,,,25.089766,121.376242,"25°05'23.16""N","121°22'34.47""E"
New Taipei City,,,25.016562,121.481846,"25°00'59.62""N","121°28'54.65""E"
New Taipei City,,,25.008394,121.462511,"25°00'30.22""N","121°27'45.04""E"
New Taipei City,,,24.991518,121.454351,"24°59'29.46""N","121°27'15.66""E"
New Taipei City,,,24.962316,121.423601,"24°57'44.34""N","121°25'24.96""E"
New Taipei City,,,25.01411,121.449855,"25°00'50.80""N","121°26'59.48""E"
New Taipei City,,,24.998687,121.431287,"24°59'55.27""N","121°25'52.63""E"
New Taipei City,,,25.002857,121.466955,"25°00'10.29""N","121°28'01.04""E"
New Taipei City,,,24.984178,121.41631,"24°59'03.04""N","121°24'58.72""E"
New Taipei City,,,24.983337,121.420707,"24°59'00.01""N","121°25'14.55""E"
New Taipei City,,,25.158009,121.406921,"25°09'28.83""N","121°24'24.92""E"
New Taipei City,,,25.155557,121.40582,"25°09'20.01""N","121°24'20.95""E"
New Taipei City,,,25.136876,121.449831,"25°08'12.75""N","121°26'59.39""E"
New Taipei City,,,25.12609,121.451194,"25°07'33.92""N","121°27'04.30""E"
New Taipei City,,,25.047902,121.430957,"25°02'52.45""N","121°25'51.45""E"
New Taipei City,,,25.064573,121.431874,"25°03'52.46""N","121°25'54.75""E"
New Taipei City,,,25.066552,121.494794,"25°03'59.59""N","121°29'41.26""E"
New Taipei City,,,25.078792,121.482708,"25°04'43.65""N","121°28'57.75""E"
New Taipei City,,,25.085612,121.487203,"25°05'08.20""N","121°29'13.93""E"
New Taipei City,,,25.089433,121.4903,"25°05'21.96""N","121°29'25.08""E"
New Taipei City,,,25.060373,121.487686,"25°03'37.34""N","121°29'15.67""E"
New Taipei City,,,25.059867,121.473031,"25°03'35.52""N","121°28'22.91""E"
New Taipei City,,,25.060212,121.48883,"25°03'36.76""N","121°29'19.79""E"
New Taipei City,,,25.074166,121.486261,"25°04'27.00""N","121°29'10.54""E"
New Taipei City,,,25.06353,121.662581,"25°03'48.71""N","121°39'45.29""E"
New Taipei City,,,25.076976,121.66194,"25°04'37.11""N","121°39'42.98""E"
New Taipei City,,,25.038545,121.624608,"25°02'18.76""N","121°37'28.59""E"
New Taipei City,,,25.081235,121.672868,"25°04'52.45""N","121°40'22.32""E"
New Taipei City,,,25.07143,121.677223,"25°04'17.15""N","121°40'38.00""E"
New Taipei City,,,25.078973,121.665338,"25°04'44.30""N","121°39'55.22""E"
New Taipei City,,,25.089042,121.48936,"25°05'20.55""N","121°29'21.70""E"
New Taipei City,,,25.083366,121.483054,"25°05'00.12""N","121°28'58.99""E"
New Taipei City,,,25.059867,121.472801,"25°03'35.52""N","121°28'22.08""E"
New Taipei City,,,25.052817,121.48912,"25°03'10.14""N","121°29'20.83""E"
New Taipei City,,,25.074191,121.486367,"25°04'27.09""N","121°29'10.92""E"
New Taipei City,,,25.077201,121.639,"25°04'37.92""N","121°38'20.40""E"
New Taipei City,,,25.077388,121.650147,"25°04'38.60""N","121°39'00.53""E"
New Taipei City,,,25.076963,121.667316,"25°04'37.07""N","121°40'02.34""E"
New Taipei City,,,25.068811,121.620614,"25°04'07.72""N","121°37'14.21""E"
New Taipei City,,,25.049488,121.463638,"25°02'58.16""N","121°27'49.10""E"
New Taipei City,,,25.057048,121.452089,"25°03'25.37""N","121°27'07.52""E"
New Taipei City,,,24.990754,121.499902,"24°59'26.71""N","121°29'59.65""E"
New Taipei City,,,25.015758,121.482902,"25°00'56.73""N","121°28'58.45""E"
New Taipei City,,,25.003059,121.526189,"25°00'11.01""N","121°31'34.28""E"
New Taipei City,,,25.004983,121.519326,"25°00'17.94""N","121°31'09.57""E"
New Taipei City,,,25.001219,121.487957,"25°00'04.39""N","121°29'16.65""E"
New Taipei City,,,25.003778,121.485409,"25°00'13.60""N","121°29'07.47""E"
New Taipei City,,,25.014069,121.512298,"25°00'50.65""N","121°30'44.27""E"
New Taipei City,,,25.00776,121.481608,"25°00'27.94""N","121°28'53.79""E"
New Taipei City,,,24.959438,121.532069,"24°57'33.98""N","121°31'55.45""E"
New Taipei City,,,24.960462,121.534315,"24°57'37.66""N","121°32'03.53""E"
New Taipei City,,,24.950661,121.55012,"24°57'02.38""N","121°33'00.43""E"
New Taipei City,,,25.084491,121.443413,"25°05'04.17""N","121°26'36.29""E"
New Taipei City,,,25.06671,121.438457,"25°04'00.16""N","121°26'18.45""E"
New Taipei City,,,25.221747,121.643183,"25°13'18.29""N","121°38'35.46""E"
New Taipei City,,,25.219622,121.636393,"25°13'10.64""N","121°38'11.01""E"
New Taipei City,,,24.991616,121.656614,"24°59'29.82""N","121°39'23.81""E"
New Taipei City,,,24.991595,121.66148,"24°59'29.74""N","121°39'41.33""E"
New Taipei City,,,25.19692,121.435808,"25°11'48.91""N","121°26'08.91""E"
New Taipei City,,,25.183742,121.422498,"25°11'01.47""N","121°25'20.99""E"
New Taipei City,,,25.083827,121.386356,"25°05'01.78""N","121°23'10.88""E"
New Taipei City,,,25.076473,121.378443,"25°04'35.30""N","121°22'42.39""E"
New Taipei City,,,25.069141,121.372855,"25°04'08.91""N","121°22'22.28""E"
New Taipei City,,,24.996213,121.521711,"24°59'46.37""N","121°31'18.16""E"
New Taipei City,,,25.001609,121.50328,"25°00'05.79""N","121°30'11.81""E"
New Taipei City,,,24.959299,121.512929,"24°57'33.48""N","121°30'46.54""E"
New Taipei City,,,25.001047,121.477653,"25°00'03.77""N","121°28'39.55""E"
New Taipei City,,,25.085396,121.441757,"25°05'07.43""N","121°26'30.33""E"
New Taipei City,,,25.088215,121.446384,"25°05'17.57""N","121°26'46.98""E"
New Taipei City,,,25.069107,121.450959,"25°04'08.79""N","121°27'03.45""E"
New Taipei City,,,24.935766,121.703914,"24°56'08.76""N","121°42'14.09""E"
New Taipei City,,,24.935598,121.363777,"24°56'08.15""N","121°21'49.60""E"
New Taipei City,,,24.948446,121.385179,"24°56'54.41""N","121°23'06.64""E"
New Taipei City,,,25.187863,121.414579,"25°11'16.31""N","121°24'52.48""E"
New Taipei City,,,25.080837,121.385944,"25°04'51.01""N","121°23'09.40""E"
New Taipei City,,,25.07281,121.389444,"25°04'22.12""N","121°23'22.00""E"
New Taipei City,,,25.07811,121.367837,"25°04'41.20""N","121°22'04.21""E"
New Taipei City,,,25.08881,121.384065,"25°05'19.72""N","121°23'02.63""E"
New Taipei City,,,25.016652,121.481889,"25°00'59.95""N","121°28'54.80""E"
New Taipei City,,,24.991504,121.454235,"24°59'29.41""N","121°27'15.25""E"
New Taipei City,,,24.985527,121.443119,"24°59'07.90""N","121°26'35.23""E"
New Taipei City,,,24.928507,121.367644,"24°55'42.63""N","121°22'03.52""E"
New Taipei City,,,24.981976,121.452521,"24°58'55.11""N","121°27'09.08""E"
New Taipei City,,,25.002875,121.467062,"25°00'10.35""N","121°28'01.42""E"
New Taipei City,,,25.003984,121.45038,"25°00'14.34""N","121°27'01.37""E"
New Taipei City,,,24.979177,121.422391,"24°58'45.04""N","121°25'20.61""E"
New Taipei City,,,25.001567,121.419186,"25°00'05.64""N","121°25'09.07""E"
New Taipei City,,,24.953515,121.345358,"24°57'12.65""N","121°20'43.29""E"
New Taipei City,,,24.975865,121.332849,"24°58'33.11""N","121°19'58.26""E"
New Taipei City,,,25.162988,121.423211,"25°09'46.76""N","121°25'23.56""E"
New Taipei City,,,25.064588,121.431766,"25°03'52.52""N","121°25'54.36""E"
New Taipei City,,,25.08758,121.460456,"25°05'15.29""N","121°27'37.64""E"
New Taipei City,,,25.066672,121.49442,"25°04'00.02""N","121°29'39.91""E"
New Taipei City,,,25.052332,121.462308,"25°03'08.40""N","121°27'44.31""E"
New Taipei City,,,24.99534,121.507699,"24°59'43.22""N","121°30'27.72""E"
New Taipei City,,,24.996051,121.520344,"24°59'45.78""N","121°31'13.24""E"
New Taipei City,,,24.994275,121.52022,"24°59'39.39""N","121°31'12.79""E"
New Taipei City,,,25.009963,121.483522,"25°00'35.87""N","121°29'00.68""E"
New Taipei City,,,25.008057,121.49926,"25°00'29.01""N","121°29'57.34""E"
New Taipei City,,,24.970687,121.519075,"24°58'14.47""N","121°31'08.67""E"
New Taipei City,,,24.9879,121.492157,"24°59'16.44""N","121°29'31.77""E"
New Taipei City,,,24.976969,121.532263,"24°58'37.09""N","121°31'56.15""E"
New Taipei City,,,24.9948,121.492589,"24°59'41.28""N","121°29'33.32""E"
New Taipei City,,,25.004935,121.519905,"25°00'17.77""N","121°31'11.66""E"
New Taipei City,,,24.986142,121.528637,"24°59'10.11""N","121°31'43.09""E"
New Taipei City,,,24.973421,121.535394,"24°58'24.32""N","121°32'07.42""E"
New Taipei City,,,25.078183,121.433852,"25°04'41.46""N","121°26'01.87""E"
New Taipei City,,,25.219499,121.641913,"25°13'10.20""N","121°38'30.89""E"
New Taipei City,,,25.007017,121.622297,"25°00'25.26""N","121°37'20.27""E"
New Taipei City,,,24.928135,121.375963,"24°55'41.29""N","121°22'33.47""E"
New Taipei City,,,25.183701,121.422467,"25°11'01.32""N","121°25'20.88""E"
New Taipei City,,,25.066243,121.367013,"25°03'58.47""N","121°22'01.25""E"
New Taipei City,,,25.073826,121.389953,"25°04'25.77""N","121°23'23.83""E"
New Taipei City,,,25.067943,121.37107,"25°04'04.59""N","121°22'15.85""E"
New Taipei City,,,25.021805,121.458805,"25°01'18.50""N","121°27'31.70""E"
New Taipei City,,,25.015693,121.457311,"25°00'56.49""N","121°27'26.32""E"
New Taipei City,,,24.992243,121.452381,"24°59'32.07""N","121°27'08.57""E"
New Taipei City,,,25.016069,121.481349,"25°00'57.85""N","121°28'52.86""E"
New Taipei City,,,24.965314,121.438675,"24°57'55.13""N","121°26'19.23""E"
New Taipei City,,,24.994159,121.4624,"24°59'38.97""N","121°27'44.64""E"
New Taipei City,,,25.036261,121.479278,"25°02'10.54""N","121°28'45.40""E"
New Taipei City,,,25.007325,121.46975,"25°00'26.37""N","121°28'11.10""E"
New Taipei City,,,24.987841,121.419149,"24°59'16.23""N","121°25'08.94""E"
New Taipei City,,,24.975942,121.403143,"24°58'33.39""N","121°24'11.31""E"
New Taipei City,,,24.971327,121.330181,"24°58'16.78""N","121°19'48.65""E"
New Taipei City,,,25.08919,121.376483,"25°05'21.08""N","121°22'35.34""E"
New Taipei City,,,25.018043,121.459408,"25°01'04.95""N","121°27'33.87""E"
New Taipei City,,,24.96903,121.439933,"24°58'08.51""N","121°26'23.76""E"
New Taipei City,,,24.968396,121.442027,"24°58'06.23""N","121°26'31.30""E"
New Taipei City,,,25.009468,121.472437,"25°00'34.08""N","121°28'20.77""E"
New Taipei City,,,25.010995,121.460986,"25°00'39.58""N","121°27'39.55""E"
New Taipei City,,,24.985599,121.416869,"24°59'08.16""N","121°25'00.73""E"
New Taipei City,,,25.000138,121.426816,"25°00'00.50""N","121°25'36.54""E"
New Taipei City,,,24.972648,121.334641,"24°58'21.53""N","121°20'04.71""E"
New Taipei City,,,24.969299,121.332607,"24°58'09.48""N","121°19'57.39""E"
New Taipei City,,,25.154465,121.440179,"25°09'16.07""N","121°26'24.64""E"
New Taipei City,,,25.062562,121.431068,"25°03'45.22""N","121°25'51.84""E"
New Taipei City,,,25.088974,121.489357,"25°05'20.31""N","121°29'21.69""E"
New Taipei City,,,25.052868,121.489158,"25°03'10.32""N","121°29'20.97""E"
New Taipei City,,,25.061443,121.64362,"25°03'41.19""N","121°38'37.03""E"
New Taipei City,,,25.052059,121.444658,"25°03'07.41""N","121°26'40.77""E"
New Taipei City,,,25.038868,121.452126,"25°02'19.92""N","121°27'07.65""E"
New Taipei City,,,24.991165,121.499881,"24°59'28.19""N","121°29'59.57""E"
New Taipei City,,,24.952832,121.542568,"24°57'10.20""N","121°32'33.24""E"
New Taipei City,,,24.997246,121.49643,"24°59'50.09""N","121°29'47.15""E"
New Taipei City,,,25.001269,121.487955,"25°00'04.57""N","121°29'16.64""E"
New Taipei City,,,25.003777,121.485463,"25°00'13.60""N","121°29'07.67""E"
New Taipei City,,,25.014814,121.508572,"25°00'53.33""N","121°30'30.86""E"
New Taipei City,,,25.006188,121.510113,"25°00'22.28""N","121°30'36.41""E"
New Taipei City,,,25.007145,121.482052,"25°00'25.72""N","121°28'55.39""E"
New Taipei City,,,24.959431,121.532087,"24°57'33.95""N","121°31'55.51""E"
New Taipei City,,,24.984769,121.52092,"24°59'05.17""N","121°31'15.31""E"
New Taipei City,,,25.06664,121.450296,"25°03'59.90""N","121°27'01.07""E"
New Taipei City,,,25.221778,121.643226,"25°13'18.40""N","121°38'35.61""E"
New Taipei City,,,24.991996,121.658676,"24°59'31.19""N","121°39'31.23""E"
New Taipei City,,,24.943602,121.380275,"24°56'36.97""N","121°22'48.99""E"
New Taipei City,,,24.930524,121.374206,"24°55'49.89""N","121°22'27.14""E"
New Taipei City,,,25.042217,121.457737,"25°02'31.98""N","121°27'27.85""E"
New Taipei City,,,25.039218,121.44863,"25°02'21.18""N","121°26'55.07""E"
New Taipei City,,,25.03474,121.439433,"25°02'05.06""N","121°26'21.96""E"
New Taipei City,,,24.99118,121.504133,"24°59'28.25""N","121°30'14.88""E"
New Taipei City,,,25.006176,121.485147,"25°00'22.23""N","121°29'06.53""E"
New Taipei City,,,24.999401,121.511166,"24°59'57.84""N","121°30'40.20""E"
New Taipei City,,,25.011813,121.486668,"25°00'42.53""N","121°29'12.00""E"
New Taipei City,,,24.982116,121.550099,"24°58'55.62""N","121°33'00.36""E"
New Taipei City,,,24.959142,121.531772,"24°57'32.91""N","121°31'54.38""E"
New Taipei City,,,25.001062,121.477601,"25°00'03.82""N","121°28'39.36""E"
New Taipei City,,,24.954469,121.502465,"24°57'16.09""N","121°30'08.87""E"
New Taipei City,,,25.096094,121.448122,"25°05'45.94""N","121°26'53.24""E"
New Taipei City,,,25.088269,121.446386,"25°05'17.77""N","121°26'46.99""E"
New Taipei City,,,25.078231,121.43387,"25°04'41.63""N","121°26'01.93""E"
New Taipei City,,,25.086941,121.447654,"25°05'12.99""N","121°26'51.55""E"
New Taipei City,,,25.065622,121.452072,"25°03'56.24""N","121°27'07.46""E"
New Taipei City,,,25.067007,121.446192,"25°04'01.23""N","121°26'46.29""E"
New Taipei City,,,25.225638,121.632767,"25°13'32.30""N","121°37'57.96""E"
New Taipei City,,,24.937964,121.713137,"24°56'16.67""N","121°42'47.29""E"
New Taipei City,,,25.004331,121.619748,"25°00'15.59""N","121°37'11.09""E"
New Taipei City,,,24.936975,121.360454,"24°56'13.11""N","121°21'37.63""E"
New Taipei City,,,25.165172,121.451308,"25°09'54.62""N","121°27'04.71""E"
New Taipei City,,,25.07493,121.374386,"25°04'29.75""N","121°22'27.79""E"
New Taipei City,,,25.081967,121.377581,"25°04'55.08""N","121°22'39.29""E"
New Taipei City,,,25.073642,121.39036,"25°04'25.11""N","121°23'25.30""E"
New Taipei City,,,25.067868,121.371159,"25°04'04.32""N","121°22'16.17""E"
New Taipei City,,,25.089281,121.376548,"25°05'21.41""N","121°22'35.57""E"
New Taipei City,,,25.024441,121.462836,"25°01'27.99""N","121°27'46.21""E"
New Taipei City,,,25.018066,121.459513,"25°01'05.04""N","121°27'34.25""E"
New Taipei City,,,25.007682,121.462877,"25°00'27.66""N","121°27'46.36""E"
New Taipei City,,,24.985516,121.416929,"24°59'07.86""N","121°25'00.94""E"
New Taipei City,,,25.000159,121.426786,"25°00'00.57""N","121°25'36.43""E"
New Taipei City,,,25.004933,121.519386,"25°00'17.76""N","121°31'09.79""E"
New Taipei City,,,24.955271,121.504498,"24°57'18.98""N","121°30'16.19""E"
New Taipei City,,,24.971473,121.539026,"24°58'17.30""N","121°32'20.49""E"
New Taipei City,,,24.953036,121.55124,"24°57'10.93""N","121°33'04.46""E"
New Taipei City,,,25.003914,121.618709,"25°00'14.09""N","121°37'07.35""E"
New Taipei City,,,24.985747,121.65957,"24°59'08.69""N","121°39'34.45""E"
New Taipei City,,,25.175596,121.428953,"25°10'32.15""N","121°25'44.23""E"
New Taipei City,,,25.197966,121.428499,"25°11'52.68""N","121°25'42.60""E"
New Taipei City,,,25.076527,121.378437,"25°04'35.50""N","121°22'42.37""E"
New Taipei City,,,25.069102,121.372821,"25°04'08.77""N","121°22'22.16""E"
New Taipei City,,,25.081952,121.377604,"25°04'55.03""N","121°22'39.37""E"
New Taipei City,,,25.077168,121.387613,"25°04'37.80""N","121°23'15.41""E"
New Taipei City,,,25.067371,121.359962,"25°04'02.54""N","121°21'35.86""E"
New Taipei City,,,25.077766,121.368629,"25°04'39.96""N","121°22'07.06""E"
New Taipei City,,,25.084084,121.37436,"25°05'02.70""N","121°22'27.70""E"
New Taipei City,,,25.08502,121.382896,"25°05'06.07""N","121°22'58.43""E"
New Taipei City,,,25.08963,121.376247,"25°05'22.67""N","121°22'34.49""E"
New Taipei City,,,25.024024,121.459558,"25°01'26.49""N","121°27'34.41""E"
New Taipei City,,,25.023439,121.455869,"25°01'24.38""N","121°27'21.13""E"
New Taipei City,,,25.008227,121.462393,"25°00'29.62""N","121°27'44.61""E"
New Taipei City,,,24.962257,121.423393,"24°57'44.13""N","121°25'24.21""E"
New Taipei City,,,24.99004,121.467497,"24°59'24.14""N","121°28'02.99""E"
New Taipei City,,,24.988037,121.461703,"24°59'16.93""N","121°27'42.13""E"
New Taipei City,,,25.009546,121.47264,"25°00'34.37""N","121°28'21.50""E"
New Taipei City,,,24.984074,121.416101,"24°59'02.67""N","121°24'57.96""E"
New Taipei City,,,24.985176,121.421789,"24°59'06.63""N","121°25'18.44""E"
New Taipei City,,,24.972134,121.333826,"24°58'19.68""N","121°20'01.77""E"
New Taipei City,,,25.160866,121.424946,"25°09'39.12""N","121°25'29.81""E"
New Taipei City,,,25.157962,121.406861,"25°09'28.66""N","121°24'24.70""E"
New Taipei City,,,25.155669,121.405774,"25°09'20.41""N","121°24'20.79""E"
New Taipei City,,,25.058921,121.482907,"25°03'32.12""N","121°28'58.47""E"
New Taipei City,,,25.061476,121.489543,"25°03'41.31""N","121°29'22.35""E"
New Taipei City,,,25.050911,121.455242,"25°03'03.28""N","121°27'18.87""E"
New Taipei City,,,24.995808,121.522136,"24°59'44.91""N","121°31'19.69""E"
New Taipei City,,,24.960419,121.51054,"24°57'37.51""N","121°30'37.94""E"
New Taipei City,,,25.011345,121.487131,"25°00'40.84""N","121°29'13.67""E"
New Taipei City,,,25.005408,121.518805,"25°00'19.47""N","121°31'07.70""E"
New Taipei City,,,25.000921,121.477846,"25°00'03.32""N","121°28'40.25""E"
New Taipei City,,,24.971598,121.539115,"24°58'17.75""N","121°32'20.81""E"
